ParticipantID,Nationality,TestImportance,Risk,Question,Attitude,Study_Type,Condition,Timepoint,StartDate,Age,Sex,Vic,Childhood,Essential,Reading,FM
P38,NA,100,Minimal,24,50,Post-Test,Exponential Growth,Post-Test,18/10/2020 7:45,20,Female,Metro Melbourne,Australia,Yes,No,Yes
P38,NA,100,High,26,-50,Post-Test,Exponential Growth,Post-Test,18/10/2020 7:45,20,Female,Metro Melbourne,Australia,Yes,No,Yes
P38,NA,100,High,28,-50,Post-Test,Exponential Growth,Post-Test,18/10/2020 7:45,20,Female,Metro Melbourne,Australia,Yes,No,Yes
P38,NA,100,High,30,-50,Post-Test,Exponential Growth,Post-Test,18/10/2020 7:45,20,Female,Metro Melbourne,Australia,Yes,No,Yes
P4,Australia,100,High,2,-33,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,4,50,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Low,6,50,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,8,-15,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,10,-50,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,12,-50,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Minimal,14,50,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Low,16,50,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Low,18,50,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,20,-17,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,22,50,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Minimal,24,50,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,26,50,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,28,-48,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,30,-49,Post-Test,Control,Post-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P40,Pakistan,84,High,2,25,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,High,4,26,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,Low,6,17,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,High,8,33,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,High,10,13,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,High,12,30,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,Minimal,14,26,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,Low,16,24,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,Low,18,23,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,High,20,31,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,High,22,19,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,Minimal,24,20,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,High,26,21,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,High,28,24,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,84,High,30,21,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P41,Pakistan,100,High,2,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,High,4,0,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,Low,6,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,High,8,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,High,10,-49,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,High,12,-50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,Minimal,14,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,Low,16,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,Low,18,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,High,20,-49,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,High,22,2,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,Minimal,24,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,High,26,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,High,28,-50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P41,Pakistan,100,High,30,-49,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:38,29,Female,Metro Melbourne,Pakistan,No,No,Yes
P42,Greece,90,High,2,-38,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,High,4,35,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,Low,6,-37,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,High,8,24,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,High,10,-50,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,High,12,8,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,Minimal,14,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,Low,16,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,Low,18,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,High,20,-35,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,High,22,-26,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,Minimal,24,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,High,26,50,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,High,28,-7,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P42,Greece,90,High,30,-50,Post-Test,Exponential Growth,Post-Test,17/10/2020 23:08,20,Female,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,High,2,-39,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,High,4,14,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,Low,6,-33,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,High,8,9,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,High,10,-50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,High,12,4,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,Minimal,14,2,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,Low,16,-25,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,Low,18,-29,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,High,20,-50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,High,22,-1,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,Minimal,24,36,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,High,26,-20,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,High,28,-50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P43,Australia,100,High,30,-50,Post-Test,Exponential Growth,Post-Test,17/10/2020 22:42,27,Male,Metro Melbourne,Australia,No,No,Yes
P44,Australia,100,High,2,-3,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,High,4,1,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,Low,6,23,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,High,8,-26,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,High,10,-38,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,High,12,30,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,Minimal,14,49,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,Low,16,38,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,Low,18,29,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,High,20,-46,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,High,22,7,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,Minimal,24,32,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,High,26,25,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,High,28,-17,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P44,Australia,100,High,30,-18,Post-Test,Exponential Growth,Post-Test,17/10/2020 20:19,26,Female,Metro Melbourne,Australia,Yes,No,Yes
P45,Australia,100,High,2,-10,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,High,4,10,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,Low,6,38,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,High,8,50,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,High,10,-25,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,High,12,-6,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,Minimal,14,50,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,Low,16,24,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,Low,18,50,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,High,20,50,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,High,22,19,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,Minimal,24,50,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,High,26,17,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,High,28,30,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P45,Australia,100,High,30,-30,Post-Test,Exponential Growth,Post-Test,14/10/2020 22:50,25,Female,Metro Melbourne,Australia,No,No,Yes
P46,Australia,100,High,2,-50,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,High,4,50,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,Low,6,40,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,High,8,-49,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,High,10,-49,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,High,12,-2,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,Minimal,14,50,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,Low,16,50,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,Low,18,50,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,High,20,-50,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,High,22,39,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,Minimal,24,50,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,High,26,-34,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,High,28,-50,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P46,Australia,100,High,30,-28,Post-Test,Exponential Growth,Post-Test,19/10/2020 0:52,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P47,Australia,100,High,2,22,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,High,4,35,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,Low,6,16,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,High,8,40,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,High,10,-42,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,High,12,50,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,Minimal,14,50,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,Low,16,50,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,Low,18,37,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,High,20,-50,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,High,22,43,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,Minimal,24,50,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,High,26,13,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,High,28,10,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P47,Australia,100,High,30,36,Post-Test,Exponential Growth,Post-Test,20/10/2020 23:00,15,Female,Metro Melbourne,Australia,No,No,Yes
P48,Bangladesh,100,High,2,50,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,High,4,43,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,Low,6,50,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,High,8,3,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,High,10,50,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,High,12,50,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,Minimal,14,50,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,Low,16,50,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,Low,18,50,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,High,20,50,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,High,22,50,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,Minimal,24,50,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,High,26,50,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,High,28,49,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P48,Bangladesh,100,High,30,2,Post-Test,Exponential Growth,Post-Test,16/10/2020 8:55,22,Female,Metro Melbourne,Bangladesh,No,No,Yes
P49,NA,100,High,2,20,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,High,4,50,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,Low,6,40,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,High,8,40,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,High,10,-45,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,High,12,-50,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,Minimal,14,44,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,Low,16,37,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,Low,18,17,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,High,20,20,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,High,22,-2,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,Minimal,24,50,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,High,26,-11,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,High,28,-1,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P49,NA,100,High,30,-22,Post-Test,Exponential Growth,Post-Test,15/10/2020 21:36,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P5,Mexico,100,High,2,15,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,High,4,43,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,Low,6,40,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,High,8,35,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,High,10,-19,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,High,12,-25,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,Minimal,14,-18,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,Low,16,26,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,Low,18,17,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,High,20,33,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,High,22,34,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,Minimal,24,50,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,High,26,30,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,High,28,20,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P5,Mexico,100,High,30,24,Post-Test,Control,Post-Test,17/10/2020 21:11,28,Male,Metro Melbourne,Mexico,Yes,No,Yes
P50,Viet Nam,100,High,2,-39,Post-Test,Exponential Growth,Post-Test,27/10/2020 16:17,35,Female,Metro Melbourne,Viet Nam,Yes,No,Yes
P50,Viet Nam,100,High,4,-31,Post-Test,Exponential Growth,Post-Test,27/10/2020 16:17,35,Female,Metro Melbourne,Viet Nam,Yes,No,Yes
P50,Viet Nam,100,Low,6,-25,Post-Test,Exponential Growth,Post-Test,27/10/2020 16:17,35,Female,Metro Melbourne,Viet Nam,Yes,No,Yes
